member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,dti,fico_range_low,fico_range_high,loan_status
1264443,10000,10000, 36 months,10.65%,325.74,B,MORTGAGE,48000,9.47,715,719,Fully Paid
1264434,16800,16800, 60 months,16.77%,415.45,D,MORTGAGE,55000,20.57,705,709,Charged Off
1264430,16550,16550, 60 months,14.65%,390.69,C,MORTGAGE,52000,9.88,720,724,Current
1264572,12000,12000, 60 months,11.71%,265.18,B,MORTGAGE,48000,23.3,725,729,Current
1263134,22000,22000, 60 months,14.65%,519.35,C,MORTGAGE,85500,27.9,730,734,Charged Off
1264559,10800,10800, 36 months,7.51%,336,A,RENT,75000,16.59,740,744,Charged Off
1264548,7200,7200, 36 months,10.65%,234.53,B,RENT,50000,24.55,690,694,Fully Paid
1264400,10625,10625, 36 months,14.27%,364.54,C,MORTGAGE,25000,14.74,680,684,Fully Paid
1264402,5000,5000, 36 months,15.96%,175.69,C,RENT,35000,2.43,660,664,Charged Off
1264395,10000,10000, 36 months,15.27%,347.98,C,RENT,49639.62,21.39,675,679,Fully Paid
1264374,5000,5000, 36 months,13.49%,169.66,C,RENT,40752,23.5,680,684,Fully Paid
1264371,8400,8400, 36 months,6.62%,257.92,A,MORTGAGE,62000,1.84,740,744,Fully Paid
1264533,25000,25000, 60 months,18.64%,643.58,E,RENT,50000,5.81,735,739,Charged Off
1264360,24000,24000, 60 months,17.58%,603.98,D,RENT,72000,20.48,700,704,Fully Paid
1264521,4800,4800, 36 months,7.90%,150.2,A,RENT,95000,10.74,730,734,Fully Paid
1264348,14000,14000, 36 months,14.65%,482.92,C,MORTGAGE,78000,25.97,765,769,Charged Off
1264334,7000,7000, 36 months,13.49%,237.52,C,MORTGAGE,125000,23.6,675,679,Fully Paid
1264333,15000,15000, 36 months,16.77%,533.08,D,RENT,50000,16.13,665,669,Fully Paid
1264321,13000,13000, 36 months,12.42%,434.4,B,RENT,38000,7.77,705,709,Fully Paid
1264327,30000,30000, 36 months,14.27%,1029.27,C,MORTGAGE,125000,13.93,715,719,Fully Paid
1264290,6400,6400, 36 months,8.90%,203.23,A,RENT,32000,9.26,705,709,Fully Paid
1264281,5650,5650, 36 months,9.91%,182.08,B,RENT,51000,17.29,710,714,Fully Paid
1264316,7000,7000, 36 months,7.51%,217.78,A,RENT,60000,25.56,730,734,Fully Paid
1264076,8500,8500, 36 months,11.71%,281.15,B,RENT,25000,18.43,690,694,Fully Paid
1263970,28000,28000, 60 months,15.96%,680.32,C,MORTGAGE,60000,8.32,735,739,Fully Paid
1260052,7000,7000, 36 months,7.51%,217.78,A,RENT,37740,16.72,720,724,Fully Paid
1264067,30000,30000, 60 months,20.89%,809.75,F,MORTGAGE,96000,14.6,680,684,Fully Paid
1264221,20000,20000, 36 months,12.69%,670.9,B,RENT,94500,21.3,685,689,Fully Paid
1264037,6000,6000, 36 months,14.27%,205.86,C,RENT,32000,21.94,670,674,Fully Paid
1264025,10000,10000, 36 months,7.90%,312.91,A,MORTGAGE,72000,15.12,765,769,Fully Paid
1264174,12000,12000, 36 months,7.90%,375.49,A,RENT,100000,18.2,725,729,Fully Paid
1254294,12500,12500, 60 months,21.28%,340.14,F,MORTGAGE,100000,5.48,700,704,Fully Paid
1263946,15000,15000, 60 months,10.65%,323.53,B,MORTGAGE,64800,26.61,800,804,Current
1264003,16450,16450, 60 months,17.27%,411.22,D,RENT,38000,24.85,690,694,Fully Paid
1263996,2500,2500, 36 months,15.27%,87,C,RENT,39420,21.61,665,669,Fully Paid
1260505,6200,6200, 36 months,7.90%,194,A,OWN,15000,7.6,715,719,Fully Paid
1263925,12000,12000, 36 months,12.69%,402.54,B,RENT,62000,22.66,695,699,Fully Paid
1263695,10000,10000, 36 months,14.27%,343.09,C,RENT,45000,4.93,690,694,Fully Paid
1261706,4800,4800, 36 months,16.29%,169.45,D,OWN,30000,16.72,660,664,Fully Paid
1263708,17050,17050, 36 months,12.69%,571.94,B,MORTGAGE,60000,20.84,710,714,Fully Paid
1263935,15000,15000, 60 months,22.74%,420.62,G,MORTGAGE,70000,22.32,665,669,Current
1263746,12700,12700, 36 months,14.27%,435.73,C,RENT,23000,10.07,680,684,Fully Paid
1263700,35000,35000, 60 months,19.91%,925.54,E,MORTGAGE,110000,10.9,695,699,Fully Paid
1263597,12000,12000, 60 months,20.30%,319.94,E,MORTGAGE,48000,14.65,665,669,Charged Off
1263912,15000,15000, 60 months,19.91%,396.66,E,RENT,48000,20.82,665,669,Fully Paid
1263827,24000,24000, 60 months,19.03%,622.97,E,RENT,70000,17.67,690,694,Fully Paid
1263895,35000,35000, 60 months,19.42%,916.03,E,MORTGAGE,185000,16.72,705,709,Fully Paid
1263882,11200,11200, 36 months,17.27%,400.82,D,RENT,36840,14.07,695,699,Fully Paid
1263643,7000,7000, 36 months,11.71%,231.54,B,RENT,50000,24.24,705,709,Fully Paid
1263878,6200,6200, 60 months,19.42%,162.27,E,RENT,55000,11.35,675,679,Fully Paid
1263880,20000,20000, 60 months,15.96%,485.94,C,MORTGAGE,60000,23.54,705,709,Fully Paid
1263639,35000,35000, 60 months,23.91%,1005.06,G,RENT,81500,21.92,680,684,Charged Off
1263612,12000,12000, 36 months,16.77%,426.47,D,RENT,48000,11.78,665,669,Fully Paid
1263856,8500,8500, 60 months,20.30%,226.62,E,RENT,82000,10.6,675,679,Fully Paid
1263840,12000,12000, 36 months,6.62%,368.45,A,RENT,45000,9.89,735,739,Fully Paid
1263848,12000,12000, 60 months,13.49%,276.06,C,RENT,50000,24.82,700,704,Fully Paid
1263631,20000,20000, 60 months,17.27%,499.96,D,RENT,56508,23.08,690,694,Charged Off
1263810,10400,10400, 36 months,13.49%,352.88,C,RENT,57460,22.62,685,689,Fully Paid
1263820,5000,5000, 36 months,12.69%,167.73,B,RENT,60400,12.87,705,709,Fully Paid
1263575,8400,8400, 36 months,17.27%,300.62,D,RENT,34000,12.85,660,664,Fully Paid
1263578,24000,24000, 60 months,21.67%,658.36,F,MORTGAGE,98000,18.02,665,669,Fully Paid
1263593,20000,20000, 36 months,12.42%,668.31,B,RENT,100000,26.4,725,729,Fully Paid
1262134,12300,12300, 60 months,19.91%,325.26,E,MORTGAGE,41000,24.91,665,669,Fully Paid
1263570,11000,11000, 36 months,13.49%,373.24,C,RENT,50000,11.02,670,674,Fully Paid
1263579,18950,18950, 60 months,19.03%,491.89,E,MORTGAGE,49500,13.99,695,699,Fully Paid
1263768,12000,12000, 36 months,11.71%,396.92,B,RENT,35000,13.37,710,714,Fully Paid
1263560,20000,20000, 36 months,11.71%,661.52,B,OWN,50000,15.98,700,704,Fully Paid
1263741,3650,3650, 60 months,17.58%,91.86,D,RENT,29000,12.5,680,684,Current
1263735,12000,12000, 36 months,14.27%,411.71,C,RENT,159500,13.71,665,669,Charged Off
1263725,7200,7200, 36 months,17.58%,258.79,D,RENT,56000,8.64,660,664,Fully Paid
1263557,33950,33950, 36 months,7.90%,1062.31,A,MORTGAGE,91000,24.71,755,759,Fully Paid
1263512,13000,13000, 60 months,15.96%,315.86,C,MORTGAGE,85000,8.27,695,699,Fully Paid
1263161,12600,12600, 60 months,16.77%,311.59,D,RENT,41000,20.22,685,689,Fully Paid
1263533,15000,15000, 36 months,11.71%,496.14,B,RENT,60000,15.56,705,709,Fully Paid
1263521,4250,4250, 36 months,12.69%,142.57,B,RENT,50000,9.26,695,699,Fully Paid
1263473,7000,7000, 36 months,9.91%,225.58,B,RENT,62000,5.01,695,699,Fully Paid
1263504,1500,1500, 36 months,15.96%,52.71,C,MORTGAGE,97000,19.63,665,669,Fully Paid
1263519,25000,25000, 36 months,7.90%,782.26,A,MORTGAGE,200000,0,815,819,Fully Paid
1263291,15600,15600, 60 months,20.30%,415.92,E,RENT,85000,18.9,690,694,Fully Paid
1263295,21000,21000, 60 months,18.64%,540.61,E,RENT,110000,13.57,685,689,Fully Paid
1263293,20000,20000, 60 months,12.69%,451.9,B,RENT,65918,15.53,760,764,Fully Paid
1263470,20000,20000, 60 months,13.49%,460.1,C,MORTGAGE,55000,20.62,720,724,Charged Off
1263450,12000,12000, 36 months,8.90%,381.04,A,RENT,42900,16.03,715,719,Fully Paid
1263287,10000,10000, 36 months,12.69%,335.45,B,RENT,51000,10.16,700,704,Fully Paid
1258052,5800,5800, 60 months,19.03%,150.56,E,MORTGAGE,51300,17.44,665,669,Fully Paid
1263418,2400,2400, 36 months,12.42%,80.2,B,RENT,45000,16.4,690,694,Fully Paid
1263472,28100,28100, 60 months,14.65%,663.35,C,RENT,60000,24.16,720,724,Fully Paid
950092,4500,4500, 36 months,6.62%,138.17,A,MORTGAGE,72000,15.77,740,744,Fully Paid
1263255,4800,4800, 36 months,10.65%,156.36,B,RENT,26000,11.82,700,704,Fully Paid
1263420,5000,5000, 36 months,7.90%,156.46,A,MORTGAGE,45600,17.16,710,714,Fully Paid
1263257,18000,18000, 36 months,10.65%,586.32,B,RENT,77000,10.64,715,719,Fully Paid
1263267,25000,25000, 36 months,7.51%,777.78,A,MORTGAGE,56900,15.48,755,759,Fully Paid
1263453,18000,18000, 36 months,7.90%,563.23,A,MORTGAGE,140000,2.69,745,749,Fully Paid
1263438,6000,6000, 36 months,15.96%,210.83,C,RENT,72000,4.15,660,664,Fully Paid
1263245,35000,35000, 60 months,22.35%,973.64,F,RENT,143000,12.95,665,669,Charged Off
1263421,27000,27000, 36 months,13.49%,916.13,C,RENT,83000,19.59,725,729,Fully Paid
1263238,3000,3000, 36 months,9.91%,96.68,B,RENT,45600,8,700,704,Fully Paid
1263408,10000,10000, 36 months,10.65%,325.74,B,RENT,68000,24.19,700,704,Fully Paid
1263388,10125,10125, 36 months,14.65%,349.26,C,RENT,70000,8.13,690,694,Fully Paid
1143234,8000,8000, 36 months,12.42%,267.33,B,MORTGAGE,47000,24.92,685,689,Fully Paid
1263207,10000,10000, 36 months,9.91%,322.25,B,RENT,45000,7.63,705,709,Fully Paid
1239453,35000,35000, 60 months,14.27%,819.3,C,RENT,121000,1.99,745,749,Fully Paid
1263332,21600,21600, 60 months,21.67%,592.53,F,MORTGAGE,82900,12.49,665,669,Fully Paid
1263179,12000,12000, 36 months,10.65%,390.88,B,RENT,110000,11.88,730,734,Fully Paid
1263173,6000,6000, 36 months,15.27%,208.79,C,RENT,49000,23.29,660,664,Fully Paid
1263339,14000,14000, 36 months,16.29%,494.21,D,OWN,70000,12.26,685,689,Fully Paid
1263343,8000,8000, 36 months,14.27%,274.48,C,RENT,50000,19.34,680,684,Fully Paid
1263331,14000,14000, 60 months,13.49%,322.07,C,RENT,33936,19.77,705,709,Current
1262899,8000,8000, 36 months,12.69%,268.36,B,MORTGAGE,38000,10.55,695,699,Fully Paid
1261147,21000,21000, 36 months,8.90%,666.82,A,RENT,125000,2.94,770,774,Fully Paid
1263136,22000,22000, 60 months,11.71%,486.16,B,MORTGAGE,70000,18.45,755,759,Charged Off
1254531,6000,6000, 36 months,15.96%,210.83,C,RENT,28800,18.25,660,664,Fully Paid
1262852,15000,15000, 36 months,17.58%,539.14,D,RENT,130000,6.91,660,664,Fully Paid
1262887,5200,5200, 36 months,11.71%,172,B,RENT,54000,5.58,695,699,Fully Paid
1262754,17500,17500, 36 months,7.90%,547.58,A,MORTGAGE,40000,11.43,780,784,Fully Paid
1263061,6400,6400, 36 months,11.71%,211.69,B,RENT,50000,15.84,680,684,Fully Paid
1263055,3825,3825, 36 months,10.65%,124.6,B,MORTGAGE,22000,9.65,730,734,Fully Paid
1263074,21000,21000, 36 months,7.90%,657.1,A,OWN,60000,13.6,745,749,Fully Paid
1262843,14000,14000, 36 months,12.42%,467.82,B,MORTGAGE,72000,19.8,700,704,Fully Paid
1263056,18950,18950, 36 months,10.65%,617.27,B,RENT,50000,18.94,715,719,Fully Paid
1262876,3000,3000, 36 months,9.91%,96.68,B,OWN,40000,8.19,745,749,Fully Paid
1243955,2400,2400, 36 months,12.69%,80.51,B,OWN,48000,15.28,680,684,Charged Off
1262870,6000,6000, 36 months,12.69%,201.27,B,OWN,75000,18.06,680,684,Fully Paid
1262847,16000,16000, 60 months,18.64%,411.89,E,MORTGAGE,115000,10.77,675,679,Fully Paid
1262815,18000,18000, 36 months,12.42%,601.48,B,RENT,90000,7.4,720,724,Fully Paid
1263017,10000,10000, 36 months,16.29%,353.01,D,RENT,25000,14.11,680,684,Fully Paid
1262831,2125,2125, 36 months,15.27%,73.95,C,RENT,35000,14.95,690,694,Fully Paid
1263016,7500,7500, 36 months,7.90%,234.68,A,RENT,34000,29.29,720,724,Charged Off
1262825,10000,10000, 36 months,6.62%,307.04,A,MORTGAGE,80000,2.59,760,764,Fully Paid
1194777,21000,21000, 60 months,12.42%,471.61,B,MORTGAGE,70000,7.35,750,754,Current
1256067,25000,25000, 36 months,13.49%,848.27,C,RENT,250000,10.78,710,714,Fully Paid
1261555,16000,16000, 36 months,9.91%,515.6,B,RENT,40000,14.46,730,734,Fully Paid
1254701,20000,20000, 36 months,7.90%,625.81,A,MORTGAGE,60000,21.42,755,759,Fully Paid
1262980,3600,3600, 36 months,14.27%,123.52,C,RENT,106000,2.89,680,684,Fully Paid
1260527,20000,20000, 60 months,18.25%,510.6,D,RENT,99996,0.07,710,714,Fully Paid
1262930,24000,24000, 60 months,19.03%,622.97,E,RENT,98000,23.74,680,684,Current
1262733,19075,19075, 60 months,20.30%,508.57,E,RENT,50000,22.75,670,674,Current
1262920,10000,10000, 60 months,18.64%,257.43,E,RENT,81600,12.19,700,704,Fully Paid
1262714,8000,8000, 36 months,11.71%,264.61,B,RENT,25000,15.74,690,694,Fully Paid
1262716,1000,1000, 36 months,14.65%,34.5,C,RENT,11820,17.16,685,689,Fully Paid
1262508,4000,4000, 36 months,8.90%,127.02,A,MORTGAGE,15456,19.18,720,724,Fully Paid
1260631,18800,18800, 60 months,18.25%,479.96,D,RENT,46000,16.15,705,709,Charged Off
1262494,14000,14000, 36 months,12.42%,467.82,B,RENT,84000,14.57,700,704,Fully Paid
1262685,15000,15000, 60 months,15.27%,358.98,C,RENT,29000,11.88,735,739,Current
1262679,16775,16775, 36 months,14.27%,575.54,C,MORTGAGE,140000,12.42,690,694,Fully Paid
1262480,6325,6325, 36 months,8.90%,200.84,A,RENT,25000,22.94,715,719,Fully Paid
1262663,5700,5700, 60 months,18.64%,146.74,E,RENT,75000,7.46,715,719,Fully Paid
1262648,13225,13225, 36 months,13.49%,448.74,C,RENT,35000,22.53,685,689,Fully Paid
1262443,10000,10000, 36 months,14.65%,344.95,C,RENT,31000,12.08,675,679,Fully Paid
1262441,13500,13500, 36 months,8.90%,428.67,A,RENT,100000,3.16,715,719,Fully Paid
1262624,12000,12000, 60 months,12.69%,271.14,B,OWN,60000,17.62,705,709,Fully Paid
1251191,15000,15000, 60 months,7.90%,303.43,A,MORTGAGE,45000,7.39,775,779,Fully Paid
1262606,20200,20200, 60 months,21.28%,549.67,F,RENT,59670,16.87,675,679,Charged Off
1262589,20000,20000, 36 months,14.27%,686.18,C,RENT,95000,14.69,695,699,Charged Off
1260210,12000,12000, 36 months,13.49%,407.17,C,RENT,112000,20.56,685,689,Fully Paid
1262581,25975,25975, 60 months,22.06%,718.29,F,MORTGAGE,66000,24.85,665,669,Current
1260202,10600,10600, 60 months,6.00%,248.13,C,MORTGAGE,54000,28.78,720,724,Fully Paid
1262542,13475,13475, 36 months,10.65%,438.93,B,RENT,35000,22.83,700,704,Fully Paid
1262185,4000,4000, 36 months,9.91%,128.9,B,RENT,48000,21.02,710,714,Fully Paid
1262315,5000,5000, 60 months,9.91%,106.02,B,MORTGAGE,98580,15.41,755,759,Current
1262042,7500,7500, 36 months,16.29%,264.76,D,OWN,67000,16.67,665,669,Charged Off
1262322,21000,21000, 60 months,19.42%,549.62,E,MORTGAGE,42000,11.26,700,704,Charged Off
1262193,9600,9600, 60 months,17.27%,239.99,D,RENT,40000,12.9,695,699,Fully Paid
1262514,10000,10000, 36 months,7.51%,311.11,A,RENT,75000,26.34,745,749,Fully Paid
1262027,3725,3725, 36 months,12.69%,124.96,B,MORTGAGE,27302.4,18.72,680,684,Fully Paid
1262001,19425,19425, 60 months,20.89%,524.32,F,MORTGAGE,46500,21.19,665,669,Charged Off
1262115,25900,25900, 60 months,16.77%,640.49,D,RENT,62000,22.94,715,719,Fully Paid
1262015,30000,30000, 60 months,21.67%,822.95,F,MORTGAGE,100000,1.19,700,704,Charged Off
1262020,13000,13000, 60 months,19.42%,340.24,E,RENT,37500,9.82,670,674,Fully Paid
1261997,15600,15600, 60 months,14.65%,368.27,C,OWN,48575,22.33,725,729,Charged Off
1261965,20000,20000, 36 months,12.69%,670.9,B,MORTGAGE,64049,19.3,705,709,Fully Paid
1262127,10000,10000, 36 months,9.91%,322.25,B,RENT,107000,8.22,725,729,Fully Paid
1262161,8000,8000, 36 months,14.65%,275.96,C,RENT,72000,22.28,680,684,Charged Off
1262144,12000,12000, 60 months,11.71%,265.18,B,RENT,25000,13.49,725,729,Fully Paid
1262143,12000,12000, 36 months,9.91%,386.7,B,MORTGAGE,97000,6.05,710,714,Fully Paid
1260496,4000,4000, 36 months,12.42%,133.67,B,RENT,42000,11.37,680,684,Fully Paid
1262130,9750,9750, 60 months,20.30%,259.95,E,RENT,60000,15.94,680,684,Fully Paid
1258427,24000,24000, 36 months,7.51%,746.66,A,MORTGAGE,86000,3.46,775,779,Fully Paid
1262118,35000,35000, 60 months,19.91%,925.54,E,MORTGAGE,132500,16.07,695,699,Fully Paid
1262116,3125,3125, 60 months,16.77%,77.28,D,MORTGAGE,135000,9.56,685,689,Fully Paid
1262114,12000,12000, 36 months,11.71%,396.92,B,MORTGAGE,140000,11.86,695,699,Fully Paid
1261907,17500,17500, 36 months,8.90%,555.69,A,OWN,84000,7.01,740,744,Fully Paid
1261891,6000,6000, 36 months,11.71%,198.46,B,MORTGAGE,90000,13.21,695,699,Fully Paid
1261914,15000,15000, 60 months,13.49%,345.08,C,MORTGAGE,38000,11.4,720,724,Fully Paid
1239363,8000,8000, 60 months,17.58%,201.33,D,RENT,36000,21.2,680,684,Charged Off
1261868,28000,28000, 60 months,18.64%,720.81,E,RENT,129000,23.15,700,704,Fully Paid
1225934,30000,30000, 36 months,7.90%,938.71,A,RENT,161000,0.34,810,814,Fully Paid
1261854,28000,28000, 60 months,18.25%,714.83,D,MORTGAGE,157000,10.84,705,709,Fully Paid
1261855,1000,1000, 36 months,15.96%,35.14,C,RENT,24000,8.9,685,689,Fully Paid
1261845,23800,23800, 36 months,12.42%,795.29,B,MORTGAGE,47600,13.54,710,714,Fully Paid
1261672,17000,17000, 36 months,6.03%,517.41,A,MORTGAGE,50000,15.58,770,774,Fully Paid
1261826,18000,18000, 60 months,15.27%,430.78,C,RENT,50000,22.08,720,724,Charged Off
1261668,13500,13500, 60 months,12.42%,303.18,B,MORTGAGE,57840,9.05,720,724,Fully Paid
1261281,24000,24000, 36 months,9.91%,773.4,B,MORTGAGE,75000,14.88,730,734,Fully Paid
1261800,3600,3600, 36 months,7.51%,112,A,RENT,85000,9.54,725,729,Fully Paid
1261783,15000,15000, 36 months,16.29%,529.51,D,MORTGAGE,50000,20.88,670,674,Fully Paid
1261628,1000,1000, 36 months,13.49%,33.94,C,MORTGAGE,53200,23.89,665,669,Fully Paid
1116554,30000,30000, 60 months,23.52%,854.71,G,RENT,110000,8.54,670,674,Charged Off
1247462,3600,3600, 36 months,13.49%,122.15,C,RENT,36000,22.97,675,679,Fully Paid
1261623,15500,15500, 60 months,10.65%,334.31,B,MORTGAGE,56510,8.92,765,769,Fully Paid
1261764,14000,14000, 36 months,17.58%,503.19,D,RENT,40000,13.65,660,664,Fully Paid
1261753,6400,6400, 36 months,13.49%,217.16,C,RENT,29000,8.48,670,674,Fully Paid
1261732,3600,3600, 36 months,6.62%,110.54,A,MORTGAGE,45000,10.11,745,749,Fully Paid
1242194,14000,14000, 36 months,6.62%,429.86,A,RENT,115000,1.19,780,784,Fully Paid
1261717,4025,4025, 36 months,9.91%,129.71,B,RENT,25000,16.99,710,714,Fully Paid
1261726,15000,15000, 60 months,20.89%,404.88,F,RENT,59000,11.33,665,669,Current
1261576,2600,2600, 36 months,12.69%,87.22,B,RENT,9600,1.25,705,709,Fully Paid
1261487,16500,16500, 36 months,8.90%,523.93,A,OWN,32968,12.3,735,739,Fully Paid
1261507,15000,15000, 60 months,13.49%,345.08,C,MORTGAGE,96000,13.21,730,734,Fully Paid
1261491,8875,8875, 36 months,8.90%,281.81,A,RENT,23000,18.16,715,719,Charged Off
1261514,30000,30000, 60 months,18.64%,772.29,E,OWN,61000,23,720,724,Charged Off
1261447,23000,23000, 60 months,20.30%,613.21,E,MORTGAGE,120000,8.35,675,679,Fully Paid
1261452,3825,3825, 36 months,14.65%,131.95,C,OWN,21000,24.91,690,694,Fully Paid
1261438,11100,11100, 36 months,16.77%,394.48,D,MORTGAGE,55000,14.55,660,664,Fully Paid
1261345,12000,12000, 36 months,9.91%,386.7,B,RENT,40000,13.59,705,709,Fully Paid
1261421,8900,8900, 60 months,18.64%,229.12,E,OWN,77000,11.89,675,679,Charged Off
1261433,12000,12000, 60 months,11.71%,265.18,B,MORTGAGE,120000,11.81,730,734,Fully Paid
1261429,3000,3000, 36 months,7.51%,93.34,A,RENT,15000,17.68,755,759,Fully Paid
1259550,5600,5600, 36 months,7.90%,175.23,A,RENT,32000,2.93,750,754,Fully Paid
1261263,12000,12000, 60 months,17.27%,299.98,D,RENT,43000,23.33,685,689,Fully Paid
1261399,12000,12000, 36 months,11.71%,396.92,B,RENT,60000,21.92,690,694,Fully Paid
1261258,25000,25000, 60 months,15.96%,607.43,C,MORTGAGE,113000,13.36,730,734,Fully Paid
1261232,12000,12000, 36 months,9.91%,386.7,B,MORTGAGE,87000,8.97,725,729,Charged Off
1261397,35000,35000, 60 months,21.67%,960.11,F,MORTGAGE,165000,15.31,670,674,Fully Paid
1259333,30000,30000, 60 months,14.65%,708.2,C,MORTGAGE,70000,17.16,765,769,Current
1259686,10000,10000, 36 months,12.69%,335.45,B,RENT,62000,10.35,695,699,Charged Off
1261331,21600,21600, 60 months,20.30%,575.88,E,OWN,72800,13.37,665,669,Fully Paid
1208979,8000,8000, 36 months,10.65%,260.59,B,RENT,60780,14.27,720,724,Charged Off
1261102,6000,6000, 36 months,9.91%,193.35,B,RENT,62000,22.99,695,699,Fully Paid
1240939,15000,15000, 60 months,18.25%,382.95,D,RENT,281000,8.71,710,714,Fully Paid
1261171,35000,35000, 60 months,20.30%,933.14,E,RENT,75000,19.28,685,689,Charged Off
1223884,14400,14400, 60 months,20.30%,383.92,E,RENT,77500,14.2,675,679,Fully Paid
1251558,10500,10500, 36 months,12.69%,352.23,B,RENT,75600,10.76,685,689,Fully Paid
1261317,9000,9000, 36 months,11.71%,297.69,B,RENT,51000,19.22,685,689,Charged Off
1258971,10900,10900, 36 months,12.42%,364.23,B,RENT,55000,8.05,715,719,Fully Paid
1261149,17600,17600, 36 months,12.42%,588.11,B,OWN,140000,22.35,715,719,Fully Paid
1251209,1800,1800, 36 months,13.49%,61.08,C,RENT,40000,10.56,705,709,Charged Off
1261148,14000,14000, 60 months,18.64%,360.41,E,MORTGAGE,63000,23.35,685,689,Charged Off
1261022,10000,10000, 36 months,7.90%,312.91,A,OWN,102672,7.53,725,729,Fully Paid
1260910,6000,6000, 36 months,7.90%,187.75,A,RENT,46443.36,27.78,720,724,Fully Paid
1249389,5200,5200, 60 months,8.90%,107.7,A,RENT,36000,8.17,810,814,Late (16-30 days)
1261137,6500,6500, 36 months,6.03%,197.84,A,MORTGAGE,61650,2.94,770,774,Fully Paid
1261067,10000,10000, 36 months,16.29%,353.01,D,RENT,45500,13.58,665,669,Fully Paid
1259659,8000,8000, 36 months,9.91%,257.8,B,MORTGAGE,35000,18.24,710,714,Fully Paid
1261072,2800,2800, 36 months,16.29%,98.85,D,RENT,43200,3.94,665,669,Charged Off
1261035,35000,35000, 60 months,17.27%,874.93,D,RENT,97000,22.75,720,724,Fully Paid
1261070,12000,12000, 60 months,11.71%,265.18,B,MORTGAGE,125000,8.59,725,729,Fully Paid
1260869,11200,11200, 36 months,6.62%,343.89,A,RENT,52000,11.38,740,744,Fully Paid
1260908,8000,8000, 36 months,13.49%,271.45,C,RENT,23000,7.62,685,689,Charged Off
1261116,14825,14825, 60 months,23.52%,422.37,G,RENT,45600,23.68,660,664,Charged Off
1261051,6100,6100, 36 months,18.64%,222.5,E,OWN,70000,12.67,660,664,Charged Off
1260476,17000,17000, 36 months,15.96%,597.34,C,RENT,60000,15.24,705,709,Fully Paid
1260774,16000,16000, 60 months,15.96%,388.75,C,MORTGAGE,64000,16.13,710,714,Fully Paid
